아산국민체육센터 배드민턴 2기,https://band.us/band/69192639,25
한국항공배드민턴클럽,https://band.us/band/64556709,41
까치배드민턴클럽,https://band.us/band/61336561,17
66배드민턴 사천 모임,https://band.us/band/69810242,5
중.배.동.(서울중앙지방법원 배드민턴 동호회),https://band.us/band/62231768,71
어울림 배드민턴,https://band.us/band/62009159,24
남구스포츠 배드민턴(화10:30),https://band.us/band/68985171,11
천사스포츠(배드민턴마트),https://band.us/band/58289651,96
인천 서구 배드민턴 협회 운영이사,https://band.us/band/55152578,22
상주 50대 배드민턴모임 '지천명회',https://band.us/band/59156141,42
인천배드민턴번개,https://band.us/band/68620053,19
능곡배드민턴장년부,https://band.us/band/60772284,42
용인배드민턴클럽     박코치님레슨,https://band.us/band/64555484,15
문학배드민턴 레슨반,https://band.us/band/58359950,36
계룡시청 배드민턴 동호회,https://band.us/band/65488009,23
부산경남 BK 배드민턴,https://band.us/band/53821561,124
배드민턴장,https://band.us/band/59669148,36
인천 배드민턴 초보(인배초),https://band.us/band/62746109,57
관악구 미성(문성)체육관 배드민턴 모임,https://band.us/band/68705681,11
영흥배드민턴클럽,https://band.us/band/11118843,19
가산배드민턴클럽 레슨모임,https://band.us/band/62748818,15
인천광역시 배드민턴 협회 대회위원회,https://band.us/band/64457372,24
♥대송배드민턴클럽♥,https://band.us/band/2882527,24
전남장애인배드민턴협회,https://band.us/band/66242444,46
줌마렐라(여성배드민턴모임),https://band.us/band/62636106,47
호계배드민턴(서울ㆍ안양ㆍ과천ㆍ안산ㆍ군포),https://band.us/band/63411078,45
배드민턴 파트너 　　　　　빅터대전대덕점!,https://band.us/band/55857981,593
배드민턴사랑 어울림,https://band.us/band/51590280,101
강남구양전초배드민턴클럽,https://band.us/band/64610902,72
배드민턴 치자,https://band.us/band/56436402,156
"!산본, 군포 주말 배드민턴 모임",https://band.us/band/56552008,11
홍천군배드민턴협회 임원 소통의 장,https://band.us/band/65672284,32
YOKOHAMA배드민턴,https://band.us/band/58141215,222
2017년 영광군 배드민턴협회 임원ㆍ이사밴드,https://band.us/band/64585005,40
송파구 충청 배드민턴  향우회,https://band.us/band/10856052,34
"플라이콕(여수,배드민턴이 좋다203040/유경험자 환영,왕초보 사절)",https://band.us/band/62481914,36
킴&킴 엘리트 배드민턴 교실,https://band.us/band/68953022,37
원앤포(배드민턴),https://band.us/band/59991311,21
양산 유소년 배드민턴 팀  (위너WINNER),https://band.us/band/67611252,27
김해문화 배드민턴 클럽,https://band.us/band/59145312,45
대구북구배드민턴협회임원,https://band.us/band/62260821,47
대전 2030 flight 배드민턴,https://band.us/band/59535358,35
하남마스터배드민턴아카데미오전반,https://band.us/band/64670764,75
* J S S 배드민턴샵 *,https://band.us/band/7429758,130
검객의 바람따라 구름따라,https://band.us/band/58870523,10
우리동네배드민턴,https://band.us/band/58908888,117
청솔배드민턴,https://band.us/band/57686487,28
교동배드민턴,https://band.us/band/59488785,35
천관배드민턴,https://band.us/band/66555533,32
배드민턴모임,https://band.us/band/67920697,12
승록배드민턴,https://band.us/band/68786046,15
승학배드민턴,https://band.us/band/55909254,30
민사모,https://band.us/band/66644277,41
노은동성당 배드민턴,https://band.us/band/62475307,42
2018  남구 배드민턴여성부,https://band.us/band/69132927,54
파주시배드민턴협회,https://band.us/band/69339382,22
사단법인전국시니어배드민턴연합회,https://band.us/band/67859355,12
3CLUB(배드민턴),https://band.us/band/54640028,36
선진 배드민턴,https://band.us/band/61754343,28
삼천남민턴클럽♥,https://band.us/band/4748970,60
민턴용품아울렛(중고장터),https://band.us/band/57289335,193
9호선 배드민턴,https://band.us/band/54898045,77
뉴신목 배드민턴(임원),https://band.us/band/59144303,11
"""스매쉬""",https://band.us/band/69282819,83
부산 동구 배드민턴 협회 청년부,https://band.us/band/59212540,39
SFS배드민턴클럽,https://band.us/band/10617768,10
참좋은배드민턴,https://band.us/band/56366265,29
S&C배드민턴클럽,https://band.us/band/64063729,42
즐거운배드민턴,https://band.us/band/68655496,20
순창 jw배드민턴,https://band.us/band/69695590,10
팔용산배드민턴,https://band.us/band/61005458,37
김천시 배드민턴 협회,https://band.us/band/64690598,83
부산진구배드민턴협회 청년부 조직,https://band.us/band/59175836,20
부곡배드민턴,https://band.us/band/68588153,28
논산A급배드민턴,https://band.us/band/61008119,24
다사랑 배드민턴,https://band.us/band/64445718,19
119대구 배드민턴,https://band.us/band/65583268,33
배드민턴 동영상,https://band.us/band/65656106,2
대호지 배드민턴,https://band.us/band/67068308,22
삼성초 배드민턴,https://band.us/band/67170587,28
등마루 배드민턴,https://band.us/band/69524697,5
수성배드민턴센터,https://band.us/band/69707799,4
아레테(배드민턴),https://band.us/band/65069382,18
A클라스 배드민턴,https://band.us/band/66212086,8
이성3발 배드민턴,https://band.us/band/67218712,26
JU&KY ACADEMY,https://band.us/band/66023685,36
♡ 치고 먹고 달리자 ♡,https://band.us/band/62915556,15
송내 배드민턴클럽,https://band.us/band/63985174,55
화정배드민턴클럽,https://band.us/band/11710177,18
정선군청배드민턴,https://band.us/band/56602405,52
중앙배드민턴클럽,https://band.us/band/58172703,18
남구배드민턴협회,https://band.us/band/58553514,80
성명배드민턴클럽,https://band.us/band/59331599,36
상록클럽배드민턴,https://band.us/band/63056242,10
산정배드민턴클럽,https://band.us/band/63736094,18
하길배드민턴클럽,https://band.us/band/63966124,57
송산배드민턴클럽,https://band.us/band/64877664,22
함덕배드민턴클럽,https://band.us/band/65937720,44
개봉배드민턴클럽,https://band.us/band/66629482,50
쌍학중앙배드민턴,https://band.us/band/67313320,43
하나배드민턴클럽,https://band.us/band/67876284,31
서생배드민턴클럽,https://band.us/band/68512550,8
배드민턴건강모임,https://band.us/band/68513428,9
자유배드민턴클럽,https://band.us/band/69046930,7
청리배드민턴클럽,https://band.us/band/69060721,22
스타배드민턴클럽,https://band.us/band/69289848,42
대방배드민턴클럽,https://band.us/band/69657001,8
쌍용배드민턴클럽,https://band.us/band/69789766,2
즐겨찾기 민턴,https://band.us/band/66077069,15
충주 익스트리(삼원스포츠),https://band.us/band/66098960,734
응답하라70배드민턴친구,https://band.us/band/60420000,8
MAC저녁배드민턴 모임,https://band.us/band/65953743,5
통영 플라이파워(민턴이야기),https://band.us/band/64665920,146
★제주마굿간★,https://band.us/band/64087450,37
A두리뭉실,https://band.us/band/64852626,16
만석박코 배드민턴,https://band.us/band/59691359,39
사직배드민턴 클럽,https://band.us/band/63289528,28
신봉배드민턴클럽,https://band.us/band/64144894,39
최강!백동배드민턴,https://band.us/band/66645662,10
월명족구&배드민턴,https://band.us/band/66778385,10
라온 배드민턴클럽,https://band.us/band/69727316,16
서울시광진구배드민턴협회,https://band.us/band/312982,314
울진군배드민턴협회,https://band.us/band/56064927,135
대신배드민턴클럽,https://band.us/band/58827745,34
☆BJ스포츠☆,https://band.us/band/51716692,531
93 치킨런,https://band.us/band/48351153,320
79 민턴HOLIC,https://band.us/band/69259305,19
중개사 배드민턴회 동아리,https://band.us/band/66678392,18
군초 배드민턴 레슨,https://band.us/band/68811330,17
아띠(배드민턴)모임,https://band.us/band/68812429,11
울.배.2030,https://band.us/band/67434102,83
배드신(배드민턴 신),https://band.us/band/58972618,6
♡북하면배드민턴♡,https://band.us/band/64360989,24
미금배드민턴클럽♊,https://band.us/band/64990842,15
장기배드민턴동호회,https://band.us/band/66454904,25
해맞이배드민턴크럽,https://band.us/band/66607151,29
보라매배드민턴클럽,https://band.us/band/68112368,17
정민주배드민턴클럽,https://band.us/band/68446857,23
석촌와일드클럽,https://band.us/band/12499479,65
춘천75민턴,https://band.us/band/60439785,10
♡배당주♡,https://band.us/band/66266324,11
닥치고스매싱 울산 민증81년,https://band.us/band/65949757,42
Coma sports,https://band.us/band/65134911,263
당곡클럽,https://band.us/band/64479360,96
셔틀콕 배드민턴,https://band.us/band/68089101,33
2018고양시배드민턴협회청.준.장년부임원방,https://band.us/band/69086782,71
SUPERSTAR(슈퍼스타)-배드민턴,https://band.us/band/59106559,601
순천농협배드민턴동호회,https://band.us/band/59674641,15
배드민턴 레슨자 모임,https://band.us/band/59632245,37
한성수 배드민턴 교실,https://band.us/band/64293124,78
공검 배드민턴 동호회,https://band.us/band/66075886,39
72쥐칠때까지배드민턴,https://band.us/band/67551215,18
무지개 배드민턴 모임,https://band.us/band/69355309,7
배드민턴동호회(배동),https://band.us/band/69513856,14
남면 배드민턴 동호회,https://band.us/band/69872792,13
민턴프렌즈,https://band.us/band/638288,44
어울림 배드민턴  클럽,https://band.us/band/56736842,14
가능배드민턴클럽임원,https://band.us/band/64279608,28
EVER 배드민턴 아카데미,https://band.us/band/68931935,95
정진  배드민턴 동호회,https://band.us/band/69722684,5
하미고배,https://band.us/band/64629118,20
J.Y.Park 배드민턴 아카데미,https://band.us/band/56766285,48
늘사랑 배드민턴,https://band.us/band/5448384,16
스포츠코리아-테니스,https://band.us/band/63599390,2178
예산배드민턴생활체육교실,https://band.us/band/61947285,8
의기양양!!속초79,https://band.us/band/63350951,28
해마루배드민턴 임원방,https://band.us/band/59081014,11
소방배드민턴 목요모임,https://band.us/band/66738246,29
w 병원 배드민턴 동호회,https://band.us/band/68929127,32
아약스 스포츠 몰,https://band.us/band/69376151,180
제천 나이스 배드민턴클럽,https://band.us/band/60249879,49
강원도장애인배드민턴협회,https://band.us/band/63106013,42
입화산 배드민턴동호 회,https://band.us/band/61466854,8
강북구 민턴 사랑,https://band.us/band/64119319,47
♡YOLO코롬♡  You Only Live Once.,https://band.us/band/66109597,19
닥터프로 The Challenge is On.,https://band.us/band/62293824,70
유안 배드민턴 클럽,https://band.us/band/9913432,35
한마음배드민턴클럽,https://band.us/band/56885732,13
합정 장년 배드민턴 클럽,https://band.us/band/59013832,25
신일교회배드민턴전도회,https://band.us/band/68771775,11
강하주니어배드민턴클럽,https://band.us/band/69730781,6
[중리초] 배드민턴,https://band.us/band/64990801,18
항상 즐거운 상경클럽,https://band.us/band/52449898,83
원배드민턴,https://band.us/band/56514780,175
그린배드민턴클럽 SINCE1992,https://band.us/band/58029848,27
(주)태운 배드민턴 동호회,https://band.us/band/58475782,17
계양배드민턴클럽 이사회,https://band.us/band/64517511,28
연수구 청술배드민턴클럽,https://band.us/band/66913933,8
광주배드민턴협회 분과위,https://band.us/band/66952662,6
여수시배드민턴협회 홍보,https://band.us/band/69123510,111
용성배드민턴클럽 레슨방,https://band.us/band/69351306,23
경남 70/80 배드민턴 즐기기,https://band.us/band/67680675,25
VITRO청주비트로,https://band.us/band/4054511,472
"84swing G,friends",https://band.us/band/58920872,42
경기도교직원배드민턴연합,https://band.us/band/12653944,67
수성고오산배드민턴동문회,https://band.us/band/60791112,14
농관원 배드민턴 동호회,https://band.us/band/61343970,49
배드민턴을 사랑하는 상주인,https://band.us/band/68864797,13
76민턴 좋은친구들,https://band.us/band/61777948,31
강릉시배드민턴선수단후원회,https://band.us/band/68247723,13
Jump Smash Badminton (점프 스매쉬 배드민턴）,https://band.us/band/55093794,159
동래구 배드민턴협회 회원방,https://band.us/band/64347210,173
태백시 배드민턴협회 임원진,https://band.us/band/68951589,35
노원청소년수련관[배드민턴],https://band.us/band/69787164,7
인천시설공단 배드민턴 동호회 SMASH,https://band.us/band/59477847,29
아공클럽,https://band.us/band/61905703,39
천주교 하상회 배드민턴 클럽,https://band.us/band/59249573,26
양산배드민턴클럽 집행부17~18,https://band.us/band/64033578,9
구미배드민턴협회고문자문단,https://band.us/band/64519021,13
김포 푸른솔 배드민턴 클럽,https://band.us/band/68985769,47
"국립목포병원 배드민턴동호회 ""셔틀콕""",https://band.us/band/64566178,22
전하클럽 - 전하체육센터 배드민턴 저녁반,https://band.us/band/62848347,55
2017~2018년 괴산군배드민턴협회,https://band.us/band/64609131,17
회진배드민턴클럽,https://band.us/band/69469386,12
(배드민턴)Top play 탑플레이 2기,https://band.us/band/50505993,16
범일배드민턴동호회,https://band.us/band/68329048,7
문막배드민턴클럽,https://band.us/band/5310644,22
SPARKLING (인천부천여자배드민턴),https://band.us/band/64308594,114
음암매치클럽,https://band.us/band/64161958,55
배 친 소 in 영주,https://band.us/band/58554889,32
RESPECT (尊重),https://band.us/band/53203580,33
2018년 최강배드민턴북구클럽회장,https://band.us/band/68927810,33
강북 배드민턴모임 (강.민턴),https://band.us/band/63372958,64
몽키즈,https://band.us/band/58855789,29
옥천민턴클럽,https://band.us/band/59483878,46
서울시 용산CLUB,https://band.us/band/47462713,87
잠현 클럽,https://band.us/band/4943757,51
웅남배드민턴클럽 임원진  토론방,https://band.us/band/64760697,10
새롭게탄생한새진주배드민턴클럽,https://band.us/band/66004064,15
평택 서부지역 배드민턴 클럽연합,https://band.us/band/69375642,9
1회 노원구배드민턴협회 여성이사,https://band.us/band/64402030,21
"중산배드민턴(월,수,금)레슨반모임",https://band.us/band/69354553,36
2018년 전대사대부중배드민턴학부회,https://band.us/band/68754014,23
어울림,https://band.us/band/57666368,25
코스모스배드민턴클럽,https://band.us/band/66099257,29
경기타운배드민턴(경기향남),https://band.us/band/10165773,151
한국장로교회 어울림 배드민턴동호회,https://band.us/band/56438682,25
인하대배드민턴선수단     학부모모임,https://band.us/band/58812735,19
배사모,https://band.us/band/57448357,19
경남 79양 민턴군,https://band.us/band/59067302,60
81 토닭토닭,https://band.us/band/7350969,30
[지제이스타&이벤트],https://band.us/band/67537643,251
Seven Star J반,https://band.us/band/62051913,35
뉴일석클럽,https://band.us/band/61026637,29
정스포츠 배드민턴 전문점,https://band.us/band/68881232,108
우리는하나(효원.동수원),https://band.us/band/65614158,104
민턴사랑3,https://band.us/band/55523986,61
구리배드민턴클럽,https://band.us/band/60025483,77
A조배드민턴,https://band.us/band/69279782,19
종촌클럽 레슨방,https://band.us/band/68972479,84
다행복 구포초 학부모회,https://band.us/band/54978528,187
아디다스 배드민턴 클럽(adidas badminton club),https://band.us/band/56378260,976
배드민턴레슨,https://band.us/band/65818713,7
봉대클럽회비계좌~농협 352-0898-5489-73,https://band.us/band/56172355,63
"민턴마켓(공동구매,공동판매)",https://band.us/band/52169434,172
정왕동내배드민턴모임,https://band.us/band/56449704,70
충주공고배드민턴모임,https://band.us/band/58197824,46
나만의 배드민턴복 만들기,https://band.us/band/62439955,765
한별BC,https://band.us/band/563494,48
예세클럽,https://band.us/band/57973491,31
7시.. 배드민턴 치러 오이소?,https://band.us/band/57988856,6
지인들만 챙기는 배드민턴 용품 직구 연구소,https://band.us/band/66498570,102
8비 배드민턴,https://band.us/band/59571695,18
민턴하라1981인천!,https://band.us/band/61091039,42
(가칭) 위드A조 모임,https://band.us/band/61100912,82
반지클럽,https://band.us/band/56042613,51
마체 배드민턴 1시,https://band.us/band/58653559,44
천산배드민턴클럽,https://band.us/band/58031624,22
♡빅터안산점입니다♡010.3831.5530,https://band.us/band/59588692,309
퀸 스포츠,https://band.us/band/68739288,173
Always Badminton Club,https://band.us/band/58653307,40
부대영 배드민턴 클럽,https://band.us/band/64006028,21
문경배드민턴향우회,https://band.us/band/67488794,11
"라켓뱅크(용품,의류상시할인)",https://band.us/band/60512020,320
가연배드민턴,https://band.us/band/63914598,14
배드민턴모임,https://band.us/band/68878049,14
High clear민턴클럽,https://band.us/band/61920150,15
The sheep79,https://band.us/band/66646156,30
BUSAN MINTON LOVE,https://band.us/band/61697014,25
민턴의 광장 (충남),https://band.us/band/62942469,450
삼성전기 SEM-COCK (수원),https://band.us/band/59281829,115
킹콩스매싱~~,https://band.us/band/6711146,220
대구배드민턴협회.엥넷관리,https://band.us/band/58003689,243
백학 badmin ton클럽,https://band.us/band/62642633,75
취미모임SCV(Sports Culture Varierty),https://band.us/band/59158826,160
GOD THEM (갓뎀),https://band.us/band/67725838,13
시헌 - GT Sports,https://band.us/band/66495237,232
배친소 인천/부천,https://band.us/band/49063214,39
셔틀코~옥(KTL 배드민턴 동호회),https://band.us/band/56772427,38
대구고 배드민턴,https://band.us/band/58963528,14
"전주 산가며 길걷기 모임""""휘돌아""""",https://band.us/band/66567071,37
생극배드민턴,https://band.us/band/59938341,40
백양클럽 청년부,https://band.us/band/69208067,40
하이 클리어 동호회,https://band.us/band/58287523,73
언양초  배드민턴클럽,https://band.us/band/61158421,131
헬스케어센터 배드민턴,https://band.us/band/59894612,70
중국동포한마음연합총회,https://band.us/band/49329059,1262
제주 맥스민턴,https://band.us/band/69286549,64
용마배드민턴클럽,https://band.us/band/60732656,26
몸짱되기♡헬스 건강 피트니스 격투기 무술 태권도 주짓수 유도 다이어트 스쿠버다이빙 수상스키,https://band.us/band/68672935,235
한국배드민턴친구들(KBF),https://band.us/band/10256555,37
플레이어(Player)배드민턴여성모임,https://band.us/band/63612894,33
(동탄)도담클럽,https://band.us/band/66119635,43
SC(순천)79양,https://band.us/band/68457952,16
Monster Rabbit,https://band.us/band/68876139,13
미미민턴,https://band.us/band/58769608,325
청민턴오육회,https://band.us/band/67862091,33
매우쳐라~~♡♡,https://band.us/band/66578171,10
서호 박동관코치 배드민턴 레슨반,https://band.us/band/62516949,21
금당배드민턴클럽,https://band.us/band/61728222,18
진관배드민턴클럽,https://band.us/band/63481534,28
양남배드민턴클럽,https://band.us/band/68114013,22
□□배드민턴클럽,https://band.us/band/68201442,18
서동배드민턴교실,https://band.us/band/68236771,13
용마부산배드민턴,https://band.us/band/68336095,9
역곡배드민턴클럽,https://band.us/band/68459792,7
원스배드민턴,https://band.us/band/68957076,6
황간월류배드민턴클럽,https://band.us/band/8541018,18
횡성한울배드민턴,https://band.us/band/57490860,41
73민턴 울소지기,https://band.us/band/61489832,17
수성 배드민턴 Story,https://band.us/band/1012514,31
광주#8090 배드민턴클럽,https://band.us/band/61693824,42
월계문화체육센터 배드민턴 오전운동,https://band.us/band/67704080,29
구로 요넥스(누리스포츠),https://band.us/band/54803045,378
미즈노mizno(배드민턴) 사업자전용,https://band.us/band/58705798,53
멋진.토요.배드민턴,https://band.us/band/57470675,13
마상 배드민턴 클럽,https://band.us/band/66740975,45
69 배드민턴사랑♡,https://band.us/band/69337403,9
횡성 한우리배드민턴 클럽 2778 7646,https://band.us/band/68815093,29
런투유,https://band.us/band/67913522,14
드림배드민턴클럽,https://band.us/band/63046856,37
B조 배드민턴 동호회,https://band.us/band/58203318,63
만석배드민턴레슨반,https://band.us/band/64050222,16
DO-DREAM 배드민턴클럽,https://band.us/band/64052642,35
의성군배드민턴협회,https://band.us/band/64383532,42
옥천배드민턴동호회,https://band.us/band/68806254,9
大田65불타는민턴,https://band.us/band/66685444,32
삼육배사모동호회(배드민턴을사랑하는모임),https://band.us/band/62386490,42
배드민턴 생활체육반,https://band.us/band/69192038,14
빅터이천점,https://band.us/band/67303493,221
크리스챤 배드민턴 연합회,https://band.us/band/61790450,102
산울림 배드민턴 클럽,https://band.us/band/56969799,25
다바다 배드민턴 클럽,https://band.us/band/63807255,38
17년배드민턴협회임원,https://band.us/band/64496155,14
배드민턴 치자고 꼬셔,https://band.us/band/65453875,141
포나 배드민턴 동호회,https://band.us/band/66435749,7
장산 배드민턴 동호회,https://band.us/band/67286839,31
샤넬 콕,https://band.us/band/61336005,13
SUWON(수원권선구).I❤배드민턴[초보환영],https://band.us/band/68066751,20
코보터패밀리,https://band.us/band/68425282,106
김천고배드민턴동문회,https://band.us/band/48080414,23
부안고배드민턴동호회,https://band.us/band/62270970,27
부천송배배드민턴클럽,https://band.us/band/67573653,15
경주배드민턴전용구장,https://band.us/band/68072315,121
《삼일배드민턴클럽》,https://band.us/band/68780825,33
Giant(자이언트팀),https://band.us/band/65550569,15
다온스윙민턴Gym,https://band.us/band/66685820,27
모노.썬바타코리아,https://band.us/band/53030747,531
82 Crazy Dog [BADMINTON],https://band.us/band/55606767,42
화산체육관 정경임샘 민턴 레슨자,https://band.us/band/68706570,27
서구청 배드민턴 동호회,https://band.us/band/62801557,40
큰빛 배드민턴 동호회 ^^,https://band.us/band/66627746,26
동해 배드민턴(76) 용!용!,https://band.us/band/67155542,36
2018무지개 배드민턴 클럽,https://band.us/band/59665867,30
중앙배드민턴레슨자모임,https://band.us/band/68860396,18
인천남구 요넥스(에스지에스스포츠),https://band.us/band/63126311,955
익스트리 영천점/한스(han's) 스포츠,https://band.us/band/62034163,214
기장군민체육관 배드민턴,https://band.us/band/62932535,30
강북구 삼양배드민턴클럽,https://band.us/band/64797699,20
해사 배드민턴 동호회 NABA,https://band.us/band/66939025,41
R&B75,https://band.us/band/63136908,14
대구시청 배드민턴 동호회,https://band.us/band/58362254,55
●비트로 목포무안점●,https://band.us/band/68437137,231
♡세아민턴클럽♡,https://band.us/band/67848644,18
(가칭)현대 배드민턴 동아리,https://band.us/band/60983540,16
경산시체육회 초급배드민턴,https://band.us/band/65524610,7
부곡체육공원 오전배드민턴,https://band.us/band/66489924,23
후평배드민턴,https://band.us/band/61014377,17
법무연수원 배드민턴 동호회,https://band.us/band/65755768,24
약수터~~,https://band.us/band/63893628,28
"윤 스포츠(배드민턴 직수,공구)",https://band.us/band/65997308,195
서부교회 마르페 배드민턴클럽,https://band.us/band/66651589,16
시흥시배드민턴협회클럽회장단,https://band.us/band/68168722,19
광주배혼사(혼복),https://band.us/band/68824528,27
발신사(발가락양말신는사람들),https://band.us/band/58363246,246
원배드민턴 매니아팀,https://band.us/band/62909552,45
2018 전남대 체육교육과 배드민턴,https://band.us/band/69727268,21
KGC인삼공사 배드민턴단 서포터즈,https://band.us/band/68129310,20
광주지역 배드민턴  아로나민골드,https://band.us/band/68484452,5
Team IN_OUT,https://band.us/band/59267719,95
백석양,https://band.us/band/58852815,19
닭치자,https://band.us/band/59955353,22
"""팀그릿""민턴모임",https://band.us/band/64826264,93
구미민턴79☆강한친구들☆,https://band.us/band/66779751,14
플리트스포츠 목포점(배드민턴 전문점),https://band.us/band/64958616,28
Minton snake 77,https://band.us/band/61626827,16
84SWING(전북),https://band.us/band/69336633,26
78민턴매니아~♥,https://band.us/band/2931149,27
DUUBAL(듀발)민턴,https://band.us/band/69305159,48
♡ 잼턴 ♡,https://band.us/band/66679483,34
요넥스정스포츠(배드민턴.테니스전문점),https://band.us/band/52666138,244
플라이파워 구매밴드.,https://band.us/band/62837400,1275
난타랑,https://band.us/band/5818364,16
인천 하이스카이 배드민턴,https://band.us/band/57551062,9
창원시 배드민턴 동호인 경조사추진위원회,https://band.us/band/66224390,62
시민레슨자모임,https://band.us/band/62723502,66
화민회,https://band.us/band/67346646,25
명덕여고 배드민턴,https://band.us/band/63320738,6
아이러브스포츠,https://band.us/band/60787713,1369
백배골회,https://band.us/band/68974481,14
혜원민턴,https://band.us/band/61433643,21
오공  민턴♡♡♡,https://band.us/band/69295214,17
군산라이딩 팀 브라더,https://band.us/band/68302907,15
1978민턴♡경주♡영천♡포항,https://band.us/band/62625729,19
삼어 약수터 민턴 클럽,https://band.us/band/63082348,24
블루마킹,https://band.us/band/63418875,292
TEAM VIPER,https://band.us/band/64991243,6
리얼스포츠.Real sports,https://band.us/band/61183358,394
힐링당,https://band.us/band/58259814,16
MJ 스포츠,https://band.us/band/61880345,300
mj_sports,https://band.us/band/69048716,160
팀 테일업 레전드,https://band.us/band/65543981,44
Team TECHNIST_K,https://band.us/band/68223091,15
숙호family클럽,https://band.us/band/59217871,18
스포츠의류9쇼몰ㆍ트레이닝복ㆍ스포츠웨어ㆍ남녀운동복,https://band.us/band/69205752,110
2017양구군배드민턴협회,https://band.us/band/59991834,21
플리트 코리아 멤버십,https://band.us/band/55868413,522
2018년 신방중민턴학부모,https://band.us/band/68916666,25
MK 브릴리언트 outlet,https://band.us/band/64673977,176
경기남부62범,https://band.us/band/69516370,17
화성아카데미,https://band.us/band/66620204,25
오룡회,https://band.us/band/63801584,25
비트로군산수송점,https://band.us/band/62517684,147
New VVIP Sport's / 강원양봉,https://band.us/band/67288447,26
하남마스터클럽,https://band.us/band/68749743,56
동행890,https://band.us/band/67400276,14
중국구매대행 리얼심천_All that Shenzhen,https://band.us/band/65628745,264
진희쌤과 함께하는 배드민턴(DMZ),https://band.us/band/66536884,19
강북폴민턴,https://band.us/band/64409552,22
어은배드민턴레슨,https://band.us/band/58856783,53
필쏘굿 (FeelSoGood),https://band.us/band/68543040,22
수양 배드민턴,https://band.us/band/59057629,30
어울림클럽,https://band.us/band/68837265,30
SJ academy,https://band.us/band/67420968,32
아름클럽,https://band.us/band/59795423,40
2018 부천시총무단^^,https://band.us/band/69019954,44
속초민턴 손오공,https://band.us/band/69193115,16
민턴다방,https://band.us/band/62670535,1181
청주67민턴양,https://band.us/band/67421494,14
콕을  사랑하는 사람들,https://band.us/band/64169626,8
JB/ 오공 배사모,https://band.us/band/62101126,155
배레모 모임 (배드민턴 레슨자들의 모임),https://band.us/band/62995286,46
전국민민턴다산스포츠,https://band.us/band/49241665,99
TEAM D.J,https://band.us/band/67347690,19
당고개 중년 Brabo만세 ♥ok,https://band.us/band/49169899,64
목사동민턴클럽,https://band.us/band/57132108,35
다온클럽,https://band.us/band/63582932,23
삼성클럽,https://band.us/band/65912819,80
배드민턴(코레일) 공유 밴드,https://band.us/band/64345760,92
군포시 희망배드민턴클럽,https://band.us/band/56927559,58
이콕저콕~~~,https://band.us/band/57611322,19
성라 레슨반,https://band.us/band/63609775,81
크린스포츠 플라이파워 해운대,https://band.us/band/61415686,299
원효 배드민턴 클럽,https://band.us/band/61606590,38
버들민턴세상(bmw),https://band.us/band/48554308,269
닭장,https://band.us/band/68974413,11
업튼마니아 (UPTON),https://band.us/band/69709904,3
YG민턴스포츠,https://band.us/band/61758002,241
포항 태극민턴,https://band.us/band/68459299,27
스트링 클리닉 (맥스 경산점),https://band.us/band/69299916,30
도깨비,https://band.us/band/69298627,20
빅터(VICTOR) 천안서북점,https://band.us/band/48894996,184
안양 평촌 P☆K(Play☆Killer) minton weekend Academy,https://band.us/band/60687112,96
하모니클럽,https://band.us/band/59456745,51
정읍 마제라 엘리트스포츠,https://band.us/band/66691302,48
청춘민턴,https://band.us/band/63653520,11
몽키스포츠 대전,https://band.us/band/69038526,123
제주 88 Dragon's,https://band.us/band/69081018,15
동부권 65뱀띠 즐턴모임,https://band.us/band/68404360,11
상하클럽,https://band.us/band/68773161,13
2018 완배협 이사진 공식밴드,https://band.us/band/69182526,42
매너가 좋은 4PM,https://band.us/band/52131441,194
드림스포츠,https://band.us/band/67978585,104
GU-NAM spo,https://band.us/band/64793676,220
테니스 킹콩,https://band.us/band/67567655,143
효천임원진,https://band.us/band/63604364,14
NEW함께하는민턴클럽,https://band.us/band/69411215,22
양산506,https://band.us/band/9637799,74
소림민턴,https://band.us/band/69605792,10
배드가이,https://band.us/band/63266425,22
영광클럽,https://band.us/band/11870375,60
밥보다민턴,https://band.us/band/63883792,923
스키보드 장비 용품 땡처리 매장(선영상사),https://band.us/band/67009442,2475
스카이스포츠 - 테니스,https://band.us/band/53165403,1624
리닝자료실,https://band.us/band/64065244,125
배곧중민턴,https://band.us/band/66490164,47
W.B.M,https://band.us/band/58151668,30
해맞이회,https://band.us/band/57271980,32
다사랑모임,https://band.us/band/59698175,27
별빛동호회,https://band.us/band/56848310,44
홍코치 레슨 패밀리,https://band.us/band/66193427,38
렛츠콕,https://band.us/band/58972736,16
패밀리클럽(전남·영광),https://band.us/band/62987404,32
속초 68CHDS,https://band.us/band/59148178,17
UA민턴,https://band.us/band/55076498,41
함께.민턴좋아 대전,https://band.us/band/68432193,21
유 앤 미,https://band.us/band/63785973,25
도깨비민턴,https://band.us/band/64491951,13
통영클럽레슨밴드,https://band.us/band/59314050,17
배드걸,https://band.us/band/6174563,16
매곡클럽 레슨자홈,https://band.us/band/61169505,23
2018년도해운대구협회각클럽회장님(운영위원),https://band.us/band/64087563,32
LH 민턴클럽,https://band.us/band/57919605,150
번개민턴,https://band.us/band/66984591,22
Return,https://band.us/band/61959404,53
